date,equity,held
2021-06-02,758419.6404017985,1
2021-06-03,734579.779550983,1
2021-06-04,772233.3549569339,1
2021-06-07,779065.8798874618,1
2021-06-08,779957.0968464223,1
2021-06-09,780848.4324523853,1
2021-06-10,804762.3883562357,1
2021-06-11,811149.571763039,1
2021-06-14,833875.4559077797,1
2021-06-15,818427.6755112965,1
2021-06-16,809664.1706157705,1
2021-06-17,839890.918255883,1
2021-06-18,819838.8036350263,1
2021-06-21,834840.8865667774,1
2021-06-22,858160.8362528235,1
2021-06-23,859646.2374000918,1
2021-06-24,875465.1456202625,1
2021-06-25,872717.2810433437,1
2021-06-28,903612.4858953025,1
2021-06-29,913787.1782380599,1
2021-06-30,909776.6722609868,1
2021-07-01,910222.3104022177,1
2021-07-02,941117.6339011791,1
2021-07-06,953742.9800796987,1
2021-07-07,959833.0713923482,1
2021-07-08,943197.1005897529,1
2021-07-09,959164.4955334992,1
2021-07-12,971196.0134647184,1
2021-07-13,970676.0429764477,1
2021-07-14,975949.0123831712,1
2021-07-15,955748.2330682351,1
2021-07-16,932279.7966586131,1
2021-07-19,909925.2183080635,1
2021-07-20,939929.3248480645,1
2021-07-21,961392.5082691498,1
2021-07-22,981593.287584086,1
2021-07-23,1014196.8313009312,1
2021-07-26,1018430.1563486196,1
2021-07-27,985157.9774494244,1
2021-07-28,995927.2099214969,1
2021-07-29,1000828.5175930219,1
2021-07-30,985826.7906022782,1
2021-08-02,985529.401890618,1
2021-08-03,1002685.4618284862,1
2021-08-04,1007660.9238765473,1
2021-08-05,1026599.2397618329,1
2021-08-06,1013231.4006419333,1
2021-08-09,1018652.7381252303,1
2021-08-10,1003427.9547698661,1
2021-08-11,998006.3799925643,1
2021-08-12,1008404.0100529394,1
2021-08-13,1018504.4293721581,1
2021-08-16,1020286.9819370817,1
2021-08-17,993476.0814977244,1
2021-08-18,964586.1889578033,1
2021-08-19,978325.6304894001,1
2021-08-20,1008552.3188060117,1
2021-08-23,1053484.2945777264,1
2021-08-24,1063881.568697094,1
2021-08-25,1065070.1743677147,1
